Time,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out
14:50:22,24.62,24.98,24.25,1054.00,1039.19,25.75
14:50:23,23.89,24.24,24.25,1062.00,1052.01,25.50
14:50:24,22.41,22.84,24.00,1068.00,1057.95,25.50
14:50:25,26.75,27.01,24.50,1076.00,1070.91,25.25
14:50:26,23.16,23.61,24.00,1081.00,1065.81,25.75
14:50:27,23.16,23.38,24.50,1086.00,1086.00,25.00
14:50:28,24.63,24.87,24.50,1091.00,1075.67,25.75
14:50:29,23.90,24.25,24.25,1097.00,1091.81,25.25
14:50:30,24.64,25.00,24.25,1103.00,1087.50,25.75
14:50:31,26.75,27.27,24.00,1114.00,1103.52,25.50
14:50:32,23.90,24.25,24.25,1126.00,1120.68,25.25
14:50:33,24.64,24.88,24.50,1141.00,1124.97,25.75
14:50:34,26.02,26.52,24.00,1157.00,1146.11,25.50
14:50:35,26.77,27.03,24.50,1176.00,1176.00,25.00
14:50:36,27.50,27.90,24.25,1197.00,1185.74,25.50
14:50:37,26.76,27.41,23.75,1219.00,1219.00,25.00
14:50:38,26.03,26.66,23.75,1240.00,1228.33,25.50
14:50:39,26.76,27.15,24.25,1259.00,1247.15,25.50
14:50:40,27.50,27.76,24.50,1275.00,1263.00,25.50
14:50:41,26.76,27.02,24.50,1289.00,1276.87,25.50
14:50:42,27.50,28.03,24.00,1301.00,1288.76,25.50
14:50:43,28.25,28.80,24.00,1311.00,1292.58,25.75
14:50:44,31.86,34.30,21.25,1320.00,1313.76,25.25
14:50:45,36.96,37.31,24.50,1326.00,1319.73,25.25
14:50:46,44.18,44.60,24.50,1332.00,1313.29,25.75
14:50:47,53.55,54.32,24.25,1339.00,1320.19,25.75
14:50:48,66.62,67.58,24.25,1344.00,1331.35,25.50
14:50:49,79.61,81.15,24.00,1348.00,1348.00,25.00
14:50:50,94.24,95.60,24.25,1350.00,1337.30,25.50
14:50:51,116.70,117.26,24.75,1355.00,1342.25,25.50
14:50:51,133.40,135.33,24.25,1357.00,1344.23,25.50
14:50:52,154.50,166.35,21.25,1360.00,1360.00,25.00
14:50:53,174.20,177.57,24.00,1363.00,1363.00,25.00
14:50:54,199.70,203.57,24.00,1365.00,1352.15,25.50
14:50:55,223.70,226.93,24.25,1367.00,1367.00,25.00
14:50:56,250.00,254.84,24.00,1369.00,1349.77,25.75
14:50:57,274.80,277.44,24.50,1369.00,1362.53,25.25
14:50:58,301.10,303.99,24.50,1371.00,1364.52,25.25
14:50:59,325.30,331.60,24.00,1372.00,1365.51,25.25
14:51:00,349.50,352.85,24.50,1373.00,1373.00,25.00
14:51:02,376.50,380.11,24.50,1375.00,1362.06,25.50
14:51:02,400.20,407.95,24.00,1375.00,1375.00,25.00
14:51:03,428.00,432.11,24.50,1377.00,1383.57,24.75
14:51:04,451.60,460.35,24.00,1377.00,1377.00,25.00
14:51:05,476.70,483.59,24.25,1379.00,1379.00,25.00
14:51:06,502.40,509.66,24.25,1381.00,1387.59,24.75
14:51:07,525.50,538.28,23.75,1381.00,1381.00,25.00
14:51:08,548.30,556.23,24.25,1381.00,1381.00,25.00
14:51:09,575.50,581.02,24.50,1383.00,1369.99,25.50
14:51:10,596.50,614.00,23.50,1383.00,1376.46,25.25
14:51:11,622.10,631.09,24.25,1384.00,1384.00,25.00
14:51:14,643.90,653.21,24.25,1386.00,1366.53,25.75
14:51:14,664.80,677.68,24.00,1387.00,1380.44,25.25
14:51:14,687.00,690.28,24.75,1386.00,1372.96,25.50
14:51:15,710.60,727.89,23.75,1387.00,1380.44,25.25
14:51:16,732.90,743.49,24.25,1386.00,1372.96,25.50
14:51:17,756.00,766.93,24.25,1388.00,1381.44,25.25
14:51:18,773.90,781.32,24.50,1388.00,1381.44,25.25
14:51:19,798.20,809.74,24.25,1389.00,1382.43,25.25
14:51:20,816.50,820.40,24.75,1388.00,1388.00,25.00
14:51:21,836.60,848.69,24.25,1389.00,1395.63,24.75
14:51:22,857.90,878.77,23.75,1391.00,1384.42,25.25
14:51:23,876.20,893.17,24.00,1392.00,1392.00,25.00
14:51:24,895.90,908.85,24.25,1392.00,1385.42,25.25
14:51:25,913.90,922.67,24.50,1390.00,1396.63,24.75
14:51:26,935.00,948.52,24.25,1392.00,1392.00,25.00
14:51:27,951.80,965.56,24.25,1393.00,1386.41,25.25
14:51:28,967.20,976.48,24.50,1393.00,1393.00,25.00
14:51:29,985.70,999.95,24.25,1393.00,1379.89,25.50
14:51:30,1003.00,1017.50,24.25,1393.00,1379.89,25.50
14:51:31,1018.00,1027.76,24.50,1393.00,1386.41,25.25
14:51:32,1036.00,1050.98,24.25,1393.00,1393.00,25.00
14:51:33,1050.00,1065.18,24.25,1395.00,1388.41,25.25
14:51:34,1066.00,1071.09,24.75,1396.00,1389.40,25.25
14:51:34,1083.00,1088.17,24.75,1393.00,1386.41,25.25
14:51:35,1094.00,1099.22,24.75,1394.00,1394.00,25.00
14:51:36,1108.00,1124.02,24.25,1396.00,1396.00,25.00
14:51:37,1119.00,1124.34,24.75,1395.00,1381.87,25.50
14:51:39,1132.00,1148.36,24.25,1395.00,1388.41,25.25
14:51:39,1142.00,1158.51,24.25,1394.00,1387.41,25.25
14:51:40,1152.00,1163.05,24.50,1396.00,1389.40,25.25
14:51:41,1163.00,1179.81,24.25,1396.00,1382.86,25.50
14:51:42,1171.00,1176.59,24.75,1396.00,1382.86,25.50
14:51:43,1183.00,1188.65,24.75,1395.00,1381.87,25.50
14:51:44,1191.00,1214.07,24.00,1397.00,1390.40,25.25
14:51:45,1196.00,1207.47,24.50,1398.00,1391.39,25.25
14:51:46,1204.00,1221.41,24.25,1398.00,1398.00,25.00
14:51:47,1211.00,1222.61,24.50,1395.00,1388.41,25.25
14:51:48,1219.00,1242.61,24.00,1395.00,1395.00,25.00
14:51:49,1223.00,1246.69,24.00,1398.00,1391.39,25.25
14:51:50,1231.00,1242.81,24.50,1398.00,1391.39,25.25
14:51:51,1240.00,1276.38,23.50,1399.00,1399.00,25.00
14:51:52,1243.00,1318.13,22.00,1398.00,1398.00,25.00
14:51:53,1251.00,1263.00,24.50,1397.00,1397.00,25.00
14:51:54,1257.00,1269.06,24.50,1397.00,1397.00,25.00
14:51:55,1262.00,1274.10,24.50,1398.00,1391.39,25.25
14:51:56,1267.00,1285.32,24.25,1398.00,1391.39,25.25
14:51:57,1267.00,1279.15,24.50,1399.00,1399.00,25.00
14:51:58,1274.00,1292.42,24.25,1399.00,1405.68,24.75
14:51:59,1281.00,1299.52,24.25,1399.00,1405.68,24.75
14:52:00,1282.00,1294.30,24.50,1400.00,1400.00,25.00
14:52:01,1285.00,1297.32,24.50,1401.00,1387.82,25.50
14:52:02,1293.00,1305.40,24.50,1398.00,1391.39,25.25
14:52:03,1294.00,1312.71,24.25,1400.00,1393.38,25.25
14:52:04,1296.00,1314.73,24.25,1398.00,1398.00,25.00
14:52:05,1298.00,1316.76,24.25,1400.00,1393.38,25.25
14:52:06,1302.00,1327.22,24.00,1400.00,1386.83,25.50
14:52:07,1307.00,1325.89,24.25,1401.00,1381.32,25.75
14:52:08,1308.00,1314.24,24.75,1403.00,1403.00,25.00
14:52:09,1312.00,1337.41,24.00,1402.00,1395.37,25.25
14:52:10,1312.00,1324.58,24.50,1404.00,1397.36,25.25
14:52:11,1314.00,1326.60,24.50,1404.00,1397.36,25.25
14:52:12,1316.00,1328.62,24.50,1404.00,1390.79,25.50
14:52:13,1319.00,1351.09,23.75,1404.00,1404.00,25.00
14:52:14,1321.00,1327.30,24.75,1404.00,1390.79,25.50
14:52:15,1323.00,1335.69,24.50,1404.00,1397.36,25.25
14:52:16,1326.00,1351.68,24.00,1405.00,1405.00,25.00
14:52:17,1326.00,1345.17,24.25,1404.00,1397.36,25.25
14:52:18,1328.00,1334.34,24.75,1403.00,1396.37,25.25
14:52:18,1331.00,1343.77,24.50,1404.00,1397.36,25.25
14:52:19,1333.00,1345.79,24.50,1405.00,1405.00,25.00
14:52:21,1332.00,1351.26,24.25,1405.00,1405.00,25.00
14:52:21,1334.00,1346.79,24.50,1405.00,1391.78,25.50
14:52:23,1337.00,1356.33,24.25,1404.00,1404.00,25.00
14:52:23,1337.00,1349.82,24.50,1405.00,1411.71,24.75
14:52:24,1340.00,1352.85,24.50,1404.00,1397.36,25.25
14:52:25,1343.00,1369.01,24.00,1405.00,1398.36,25.25
14:52:26,1343.00,1362.41,24.25,1403.00,1403.00,25.00
14:52:27,1345.00,1357.90,24.50,1404.00,1417.47,24.50
14:52:28,1346.00,1372.07,24.00,1402.00,1395.37,25.25
14:52:29,1347.00,1373.09,24.00,1405.00,1405.00,25.00
14:52:30,1346.00,1358.91,24.50,1403.00,1403.00,25.00
14:52:31,1345.00,1371.05,24.00,1405.00,1398.36,25.25
14:52:32,1348.00,1360.93,24.50,1406.00,1406.00,25.00
14:52:33,1348.00,1360.93,24.50,1405.00,1398.36,25.25
14:52:34,1353.00,1365.98,24.50,1404.00,1397.36,25.25
14:52:35,1356.00,1369.01,24.50,1403.00,1409.70,24.75
14:52:36,1355.00,1374.59,24.25,1405.00,1398.36,25.25
14:52:37,1355.00,1387.96,23.75,1403.00,1396.37,25.25
14:52:38,1355.00,1374.59,24.25,1405.00,1398.36,25.25
14:52:39,1357.00,1376.62,24.25,1404.00,1397.36,25.25
14:52:40,1359.00,1392.06,23.75,1405.00,1405.00,25.00
14:52:41,1358.00,1371.02,24.50,1406.00,1399.35,25.25
14:52:42,1357.00,1363.48,24.75,1405.00,1405.00,25.00
14:52:43,1358.00,1384.30,24.00,1404.00,1397.36,25.25
14:52:44,1361.00,1374.05,24.50,1405.00,1405.00,25.00
14:52:45,1362.00,1381.69,24.25,1406.00,1406.00,25.00
14:52:46,1361.00,1380.67,24.25,1406.00,1399.35,25.25
14:52:47,1363.00,1396.16,23.75,1405.00,1398.36,25.25
14:52:48,1364.00,1377.08,24.50,1406.00,1399.35,25.25
14:52:49,1364.00,1377.08,24.50,1405.00,1411.71,24.75
14:52:50,1364.00,1390.42,24.00,1405.00,1405.00,25.00
14:52:51,1364.00,1377.08,24.50,1405.00,1411.71,24.75
14:52:52,1365.00,1378.09,24.50,1406.00,1392.77,25.50
14:52:53,1365.00,1378.09,24.50,1406.00,1419.49,24.50
14:52:54,1369.00,1382.13,24.50,1406.00,1406.00,25.00
14:52:55,1367.00,1373.52,24.75,1407.00,1400.35,25.25
14:52:56,1367.00,1386.76,24.25,1405.00,1418.48,24.50
14:52:57,1370.00,1383.14,24.50,1405.00,1418.48,24.50
14:52:58,1371.00,1377.54,24.75,1404.00,1397.36,25.25
14:52:59,1372.00,1385.16,24.50,1404.00,1397.36,25.25
14:53:00,1373.00,1392.85,24.25,1406.00,1399.35,25.25
14:53:01,1369.00,1388.79,24.25,1405.00,1405.00,25.00
14:53:02,1373.00,1392.85,24.25,1406.00,1399.35,25.25
14:53:02,1373.00,1392.85,24.25,1405.00,1411.71,24.75
14:53:03,1373.00,1379.55,24.75,1405.00,1398.36,25.25
14:53:04,1373.00,1392.85,24.25,1405.00,1398.36,25.25
14:53:05,1375.00,1381.56,24.75,1405.00,1405.00,25.00
14:53:06,1375.00,1388.19,24.50,1407.00,1400.35,25.25
14:53:07,1370.00,1389.80,24.25,1406.00,1412.71,24.75
14:53:09,1373.00,1392.85,24.25,1404.00,1404.00,25.00
14:53:09,1373.00,1392.85,24.25,1405.00,1398.36,25.25
14:53:10,1375.00,1388.19,24.50,1404.00,1397.36,25.25
14:53:11,1374.00,1380.56,24.75,1407.00,1407.00,25.00
14:53:12,1375.00,1401.63,24.00,1405.00,1405.00,25.00
14:53:13,1376.00,1389.20,24.50,1406.00,1412.71,24.75
14:53:14,1376.00,1395.89,24.25,1407.00,1413.72,24.75
14:53:15,1374.00,1400.61,24.00,1405.00,1398.36,25.25
14:53:16,1377.00,1403.67,24.00,1405.00,1405.00,25.00
14:53:17,1379.00,1392.23,24.50,1405.00,1398.36,25.25
14:53:18,1380.00,1393.24,24.50,1404.00,1404.00,25.00
14:53:19,1379.00,1398.93,24.25,1405.00,1398.36,25.25
14:53:20,1380.00,1393.24,24.50,1405.00,1398.36,25.25
14:53:21,1379.00,1392.23,24.50,1405.00,1411.71,24.75
14:53:22,1377.00,1390.21,24.50,1406.00,1426.33,24.25
14:53:23,1378.00,1404.69,24.00,1406.00,1412.71,24.75
14:53:24,1377.00,1403.67,24.00,1406.00,1412.71,24.75
14:53:25,1377.00,1390.21,24.50,1406.00,1406.00,25.00
14:53:26,1379.00,1392.23,24.50,1405.00,1391.78,25.50
14:53:27,1381.00,1400.96,24.25,1405.00,1405.00,25.00
14:53:28,1381.00,1394.25,24.50,1405.00,1398.36,25.25
14:53:29,1381.00,1394.25,24.50,1406.00,1412.71,24.75
14:53:30,1379.00,1398.93,24.25,1407.00,1407.00,25.00
14:53:31,1381.00,1407.75,24.00,1406.00,1406.00,25.00
14:53:32,1381.00,1407.75,24.00,1405.00,1398.36,25.25
14:53:33,1383.00,1396.26,24.50,1407.00,1400.35,25.25
14:53:34,1379.00,1392.23,24.50,1406.00,1412.71,24.75
14:53:35,1380.00,1406.73,24.00,1406.00,1399.35,25.25
14:53:36,1381.00,1400.96,24.25,1406.00,1406.00,25.00
14:53:37,1383.00,1459.25,22.25,1406.00,1406.00,25.00
14:53:38,1381.00,1400.96,24.25,1405.00,1418.48,24.50
14:53:39,1382.00,1395.26,24.50,1406.00,1406.00,25.00
14:53:40,1384.00,1397.27,24.50,1407.00,1407.00,25.00
14:53:41,1380.00,1399.95,24.25,1406.00,1419.49,24.50
14:53:42,1381.00,1400.96,24.25,1406.00,1412.71,24.75
14:53:43,1383.00,1396.26,24.50,1405.00,1405.00,25.00
14:53:44,1385.00,1405.02,24.25,1406.00,1399.35,25.25
14:53:45,1385.00,1405.02,24.25,1407.00,1413.72,24.75
14:53:45,1382.00,1388.60,24.75,1406.00,1399.35,25.25
14:53:46,1385.00,1398.28,24.50,1406.00,1426.33,24.25
14:53:47,1385.00,1405.02,24.25,1406.00,1399.35,25.25
14:53:48,1383.00,1402.99,24.25,1406.00,1412.71,24.75
14:53:49,1383.00,1402.99,24.25,1406.00,1412.71,24.75
14:53:50,1386.00,1406.04,24.25,1406.00,1412.71,24.75
14:53:51,1383.00,1402.99,24.25,1407.00,1400.35,25.25
14:53:52,1382.00,1401.98,24.25,1406.00,1406.00,25.00
14:53:53,1383.00,1389.60,24.75,1406.00,1412.71,24.75
14:53:54,1384.00,1397.27,24.50,1405.00,1405.00,25.00
14:53:55,1387.00,1413.86,24.00,1405.00,1411.71,24.75
14:53:56,1386.00,1412.84,24.00,1406.00,1412.71,24.75
14:53:57,1386.00,1392.61,24.75,1404.00,1404.00,25.00
14:53:58,1386.00,1406.04,24.25,1407.00,1413.72,24.75
14:53:59,1384.00,1390.61,24.75,1406.00,1399.35,25.25
14:54:00,1383.00,1396.26,24.50,1407.00,1413.72,24.75
14:54:01,1384.00,1397.27,24.50,1406.00,1412.71,24.75
14:54:02,1387.00,1400.30,24.50,1406.00,1399.35,25.25
14:54:03,1387.00,1407.05,24.25,1407.00,1407.00,25.00
14:54:04,1385.00,1398.28,24.50,1407.00,1413.72,24.75
14:54:05,1387.00,1400.30,24.50,1405.00,1398.36,25.25
14:54:06,1384.00,1404.01,24.25,1404.00,1410.70,24.75
14:54:07,1388.00,1401.31,24.50,1404.00,1404.00,25.00
14:54:08,1388.00,1401.31,24.50,1406.00,1412.71,24.75
14:54:09,1386.00,1406.04,24.25,1406.00,1399.35,25.25
14:54:10,1387.00,1407.05,24.25,1406.00,1399.35,25.25
14:54:11,1385.00,1398.28,24.50,1406.00,1412.71,24.75
14:54:12,1385.00,1483.66,21.50,1406.00,1399.35,25.25
14:54:13,1386.00,1406.04,24.25,1406.00,1399.35,25.25
14:54:14,1387.00,1400.30,24.50,1406.00,1412.71,24.75
14:54:15,1387.00,1407.05,24.25,1406.00,1412.71,24.75
14:54:16,1387.00,1393.62,24.75,1405.00,1398.36,25.25
14:54:17,1389.00,1395.63,24.75,1407.00,1420.49,24.50
14:54:18,1386.00,1419.72,23.75,1406.00,1406.00,25.00
14:54:19,1386.00,1399.29,24.50,1407.00,1400.35,25.25
14:54:20,1387.00,1413.86,24.00,1407.00,1400.35,25.25
14:54:21,1386.00,1399.29,24.50,1405.00,1405.00,25.00
14:54:22,1389.00,1415.90,24.00,1405.00,1418.48,24.50
14:54:23,1389.00,1409.08,24.25,1405.00,1398.36,25.25
14:54:24,1390.00,1403.33,24.50,1407.00,1413.72,24.75
14:54:25,1387.00,1400.30,24.50,1407.00,1420.49,24.50
14:54:26,1388.00,1388.00,25.00,1406.00,1406.00,25.00
14:54:27,1390.00,1396.63,24.75,1407.00,1400.35,25.25
14:54:28,1386.00,1412.84,24.00,1407.00,1400.35,25.25
14:54:29,1386.00,1399.29,24.50,1407.00,1407.00,25.00
14:54:29,1388.00,1408.06,24.25,1407.00,1400.35,25.25
14:54:30,1387.00,1400.30,24.50,1407.00,1400.35,25.25
14:54:31,1388.00,1421.77,23.75,1406.00,1399.35,25.25
14:54:32,1390.00,1416.92,24.00,1407.00,1407.00,25.00
14:54:33,1388.00,1401.31,24.50,1406.00,1399.35,25.25
14:54:34,1391.00,1411.11,24.25,1408.00,1408.00,25.00
14:54:35,1390.00,1410.09,24.25,1406.00,1406.00,25.00
14:54:36,1389.00,1409.08,24.25,1406.00,1406.00,25.00
14:54:37,1388.00,1394.62,24.75,1406.00,1412.71,24.75
14:54:38,1390.00,1410.09,24.25,1407.00,1400.35,25.25
14:54:39,1388.00,1408.06,24.25,1406.00,1399.35,25.25
14:54:40,1391.00,1404.34,24.50,1406.00,1406.00,25.00
14:54:41,1391.00,1404.34,24.50,1406.00,1419.49,24.50
14:54:42,1388.00,1401.31,24.50,1407.00,1407.00,25.00
14:54:43,1392.00,1398.64,24.75,1407.00,1400.35,25.25
14:54:44,1388.00,1401.31,24.50,1407.00,1400.35,25.25
14:54:45,1388.00,1401.31,24.50,1407.00,1400.35,25.25
14:54:46,1390.00,1403.33,24.50,1407.00,1413.72,24.75
14:54:47,1390.00,1403.33,24.50,1406.00,1406.00,25.00
14:54:48,1390.00,1396.63,24.75,1407.00,1420.49,24.50
14:54:49,1390.00,1396.63,24.75,1407.00,1400.35,25.25
14:54:50,1390.00,1403.33,24.50,1407.00,1407.00,25.00
14:54:51,1389.00,1409.08,24.25,1407.00,1407.00,25.00
14:54:52,1390.00,1396.63,24.75,1407.00,1400.35,25.25
14:54:53,1391.00,1404.34,24.50,1408.00,1414.72,24.75
14:54:54,1390.00,1396.63,24.75,1408.00,1421.50,24.50
14:54:55,1390.00,1403.33,24.50,1407.00,1407.00,25.00
14:54:56,1391.00,1404.34,24.50,1408.00,1401.34,25.25
14:54:57,1391.00,1411.11,24.25,1407.00,1413.72,24.75
14:54:58,1390.00,1403.33,24.50,1407.00,1400.35,25.25
14:54:59,1391.00,1404.34,24.50,1408.00,1408.00,25.00
14:55:00,1389.00,1409.08,24.25,1408.00,1414.72,24.75
14:55:01,1390.00,1403.33,24.50,1408.00,1401.34,25.25
14:55:02,1391.00,1411.11,24.25,1408.00,1408.00,25.00
14:55:03,1390.00,1416.92,24.00,1408.00,1428.35,24.25
14:55:04,1390.00,1410.09,24.25,1408.00,1408.00,25.00
14:55:05,1389.00,1409.08,24.25,1408.00,1408.00,25.00
14:55:06,1391.00,1411.11,24.25,1407.00,1407.00,25.00
14:55:07,1391.00,1404.34,24.50,1408.00,1401.34,25.25
14:55:08,1390.00,1403.33,24.50,1408.00,1401.34,25.25
14:55:09,1389.00,1409.08,24.25,1408.00,1408.00,25.00
14:55:10,1389.00,1409.08,24.25,1408.00,1408.00,25.00
14:55:11,1388.00,1401.31,24.50,1408.00,1421.50,24.50
14:55:12,1390.00,1416.92,24.00,1407.00,1400.35,25.25
14:55:13,1391.00,1411.11,24.25,1407.00,1413.72,24.75
14:55:13,1391.00,1475.08,22.00,1409.00,1402.34,25.25
14:55:14,1389.00,1422.79,23.75,1408.00,1414.72,24.75
14:55:15,1390.00,1410.09,24.25,1408.00,1421.50,24.50
14:55:16,1390.00,1403.33,24.50,1408.00,1408.00,25.00
14:55:17,1392.00,1412.12,24.25,1408.00,1401.34,25.25
14:55:18,1390.00,1410.09,24.25,1408.00,1414.72,24.75
14:55:19,1392.00,1425.86,23.75,1408.00,1414.72,24.75
14:55:20,1392.00,1412.12,24.25,1408.00,1401.34,25.25
14:55:21,1389.00,1487.95,21.50,1408.00,1401.34,25.25
14:55:22,1391.00,1411.11,24.25,1408.00,1414.72,24.75
14:55:23,1392.00,1418.96,24.00,1408.00,1401.34,25.25
14:55:24,1391.00,1417.94,24.00,1409.00,1409.00,25.00
14:55:25,1391.00,1404.34,24.50,1407.00,1420.49,24.50
14:55:26,1390.00,1410.09,24.25,1409.00,1402.34,25.25
14:55:27,1391.00,1411.11,24.25,1407.00,1407.00,25.00
14:55:28,1392.00,1418.96,24.00,1407.00,1400.35,25.25
14:55:29,1391.00,1417.94,24.00,1408.00,1408.00,25.00
14:55:30,1390.00,1410.09,24.25,1409.00,1402.34,25.25
14:55:31,1390.00,1410.09,24.25,1408.00,1401.34,25.25
14:55:32,1390.00,1410.09,24.25,1408.00,1408.00,25.00
14:55:33,1391.00,1411.11,24.25,1407.00,1420.49,24.50
14:55:34,1391.00,1404.34,24.50,1409.00,1409.00,25.00
14:55:35,1391.00,1404.34,24.50,1409.00,1415.72,24.75
14:55:36,1390.00,1410.09,24.25,1409.00,1409.00,25.00
14:55:37,1390.00,1410.09,24.25,1407.00,1413.72,24.75
14:55:38,1390.00,1403.33,24.50,1409.00,1402.34,25.25
14:55:39,1390.00,1403.33,24.50,1409.00,1402.34,25.25
14:55:40,1391.00,1411.11,24.25,1408.00,1401.34,25.25
14:55:41,1392.00,1405.35,24.50,1409.00,1409.00,25.00
14:55:42,1389.00,1415.90,24.00,1409.00,1415.72,24.75
14:55:43,1390.00,1403.33,24.50,1408.00,1414.72,24.75
14:55:44,1392.00,1412.12,24.25,1409.00,1402.34,25.25
14:55:45,1391.00,1404.34,24.50,1408.00,1401.34,25.25
14:55:46,1393.00,1399.65,24.75,1409.00,1409.00,25.00
14:55:47,1390.00,1403.33,24.50,1409.00,1409.00,25.00
14:55:48,1390.00,1403.33,24.50,1409.00,1402.34,25.25
14:55:49,1389.00,1409.08,24.25,1409.00,1402.34,25.25
14:55:50,1391.00,1417.94,24.00,1409.00,1415.72,24.75
14:55:51,1391.00,1417.94,24.00,1409.00,1402.34,25.25
14:55:52,1391.00,1417.94,24.00,1410.00,1423.52,24.50
14:55:53,1390.00,1410.09,24.25,1409.00,1409.00,25.00
14:55:54,1391.00,1411.11,24.25,1410.00,1423.52,24.50
14:55:55,1392.00,1405.35,24.50,1409.00,1402.34,25.25
14:55:55,1390.00,1410.09,24.25,1409.00,1409.00,25.00
14:55:56,1391.00,1411.11,24.25,1409.00,1409.00,25.00
14:55:57,1392.00,1398.64,24.75,1409.00,1402.34,25.25
14:55:58,1390.00,1403.33,24.50,1408.00,1401.34,25.25
14:55:59,1391.00,1397.64,24.75,1409.00,1402.34,25.25
14:56:00,1392.00,1398.64,24.75,1409.00,1409.00,25.00
14:56:01,1393.00,1399.65,24.75,1409.00,1402.34,25.25
14:56:02,1392.00,1405.35,24.50,1408.00,1401.34,25.25
14:56:03,1389.00,1409.08,24.25,1410.00,1403.33,25.25
14:56:04,1389.00,1409.08,24.25,1409.00,1415.72,24.75
14:56:05,1390.00,1396.63,24.75,1409.00,1409.00,25.00
14:56:06,1391.00,1411.11,24.25,1409.00,1409.00,25.00
14:56:07,1393.00,1419.98,24.00,1409.00,1409.00,25.00
14:56:08,1393.00,1419.98,24.00,1409.00,1402.34,25.25
14:56:09,1391.00,1404.34,24.50,1409.00,1402.34,25.25
14:56:10,1392.00,1418.96,24.00,1410.00,1410.00,25.00
14:56:11,1393.00,1419.98,24.00,1410.00,1403.33,25.25
14:56:12,1392.00,1405.35,24.50,1410.00,1410.00,25.00
14:56:13,1392.00,1412.12,24.25,1409.00,1409.00,25.00
14:56:14,1393.00,1406.36,24.50,1409.00,1402.34,25.25
14:56:15,1392.00,1405.35,24.50,1410.00,1410.00,25.00
14:56:16,1392.00,1412.12,24.25,1409.00,1409.00,25.00
14:56:17,1393.00,1419.98,24.00,1410.00,1416.73,24.75
14:56:18,1391.00,1404.34,24.50,1410.00,1403.33,25.25
14:56:19,1391.00,1411.11,24.25,1410.00,1403.33,25.25
14:56:20,1391.00,1404.34,24.50,1410.00,1416.73,24.75
14:56:21,1391.00,1404.34,24.50,1410.00,1416.73,24.75
14:56:22,1391.00,1417.94,24.00,1409.00,1415.72,24.75
14:56:23,1392.00,1418.96,24.00,1409.00,1395.74,25.50
14:56:24,1392.00,1405.35,24.50,1409.00,1409.00,25.00
14:56:25,1392.00,1405.35,24.50,1409.00,1402.34,25.25
14:56:26,1392.00,1412.12,24.25,1410.00,1410.00,25.00
14:56:27,1392.00,1405.35,24.50,1410.00,1403.33,25.25
14:56:28,1392.00,1412.12,24.25,1408.00,1408.00,25.00
14:56:29,1392.00,1405.35,24.50,1410.00,1403.33,25.25
14:56:30,1392.00,1412.12,24.25,1409.00,1402.34,25.25
14:56:31,1393.00,1413.14,24.25,1409.00,1415.72,24.75
14:56:32,1393.00,1413.14,24.25,1408.00,1408.00,25.00
14:56:33,1395.00,1422.02,24.00,1409.00,1402.34,25.25
14:56:34,1393.00,1413.14,24.25,1409.00,1409.00,25.00
14:56:35,1394.00,1407.37,24.50,1409.00,1409.00,25.00
14:56:36,1395.00,1408.38,24.50,1408.00,1394.75,25.50
14:56:37,1393.00,1406.36,24.50,1410.00,1416.73,24.75
14:56:38,1393.00,1406.36,24.50,1408.00,1408.00,25.00
14:56:39,1393.00,1413.14,24.25,1410.00,1416.73,24.75
Time,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out
14:59:14,1394.00,1414.15,24.25,1410.00,1403.33,25.25
14:59:15,1397.00,1417.19,24.25,1412.00,1405.32,25.25
14:59:16,1395.00,1408.38,24.50,1412.00,1405.32,25.25
14:59:17,1395.00,1408.38,24.50,1412.00,1412.00,25.00
14:59:18,1395.00,1408.38,24.50,1412.00,1418.74,24.75
14:59:19,1398.00,1411.41,24.50,1411.00,1404.33,25.25
14:59:20,1396.00,1416.18,24.25,1411.00,1411.00,25.00
14:59:21,1397.00,1417.19,24.25,1411.00,1417.73,24.75
14:59:22,1396.00,1409.39,24.50,1412.00,1418.74,24.75
14:59:23,1396.00,1409.39,24.50,1412.00,1412.00,25.00
14:59:24,1394.00,1421.00,24.00,1412.00,1405.32,25.25
14:59:25,1395.00,1408.38,24.50,1412.00,1432.41,24.25
14:59:26,1396.00,1409.39,24.50,1412.00,1418.74,24.75
14:59:27,1395.00,1415.17,24.25,1412.00,1405.32,25.25
14:59:28,1396.00,1409.39,24.50,1412.00,1412.00,25.00
14:59:29,1394.00,1421.00,24.00,1413.00,1413.00,25.00
14:59:30,1396.00,1402.66,24.75,1411.00,1411.00,25.00
14:59:31,1397.00,1417.19,24.25,1413.00,1419.74,24.75
14:59:32,1394.00,1407.37,24.50,1413.00,1406.32,25.25
14:59:32,1394.00,1414.15,24.25,1413.00,1419.74,24.75
14:59:33,1394.00,1421.00,24.00,1412.00,1418.74,24.75
14:59:34,1396.00,1429.96,23.75,1412.00,1418.74,24.75
14:59:35,1396.00,1409.39,24.50,1413.00,1406.32,25.25
14:59:36,1397.00,1403.67,24.75,1412.00,1418.74,24.75
14:59:37,1395.00,1415.17,24.25,1412.00,1412.00,25.00
